rowkey,time,id,is_risk
9143,41:43.0,3545,0
9144,42:06.0,15602,0
9179,50:26.0,111424,0
9187,51:41.0,10040,0
9192,52:47.0,114908,0
9209,56:06.0,3545,0
9211,56:17.0,103015,0
9214,56:59.0,3545,0
9231,59:39.0,3545,0
9254,04:19.0,39740,0
9260,04:41.0,4638,0
9280,10:35.0,169889,0
9288,12:10.0,119487,0
9307,14:45.0,151822,0
9309,15:29.0,154385,0
9313,15:59.0,75645,0
9315,16:22.0,75645,0
9316,16:37.0,169889,0
9317,16:39.0,75645,0
9322,17:33.0,131280,0
9323,17:33.0,75645,0
9329,18:39.0,120627,0
9344,22:10.0,132848,0
9355,23:53.0,23699,0
9359,24:29.0,22565,0
9364,24:58.0,2183,0
9368,25:28.0,119719,0
9387,29:56.0,174909,0
9392,30:44.0,90551,0
9397,31:51.0,2183,0
9408,32:29.0,61308,0
9410,32:41.0,113052,0
9411,32:56.0,4574,0
9417,33:29.0,4574,0
9426,34:24.0,154691,0
9435,35:32.0,134173,0
9437,35:56.0,149473,0
9450,39:12.0,65825,0
9527,56:16.0,127205,0
9554,00:57.0,104989,0
9556,01:04.0,110363,0
9562,03:10.0,148127,0
9583,09:47.0,19867,0
9586,10:42.0,57583,0
9596,14:15.0,68562,0
9598,14:29.0,61456,0
9603,15:30.0,161046,0
9620,17:57.0,110982,0
9626,18:58.0,25268,0
9633,20:35.0,140111,0
9672,32:34.0,140920,0
9673,32:42.0,64629,0
9674,33:09.0,166636,0
9677,34:30.0,10818,0
9679,35:31.0,171796,0
9684,36:52.0,126066,0
9688,38:14.0,55081,0
9695,39:48.0,159747,0
9698,40:25.0,168119,0
9729,50:06.0,27358,0
9737,51:46.0,119423,0
9783,07:34.0,47331,0
9786,08:05.0,49404,0
9806,18:09.0,49404,0
9813,22:05.0,146893,0
9827,28:54.0,127497,0
9828,29:10.0,21769,0
9840,38:08.0,125484,0
9848,42:47.0,126529,0
9886,17:19.0,133525,0
9892,20:45.0,147868,0
9910,38:05.0,107333,0
9912,42:24.0,107126,0
9923,54:18.0,14594,0
9928,04:21.0,106518,0
9930,08:23.0,121853,0
9956,59:29.0,1689,0
9964,21:23.0,131911,0
9971,41:39.0,159806,0
10007,37:33.0,172188,0
10010,52:41.0,118199,0
10014,58:41.0,172188,0
10022,08:43.0,172188,0
10024,10:30.0,157529,0
10027,13:30.0,172188,0
10034,19:39.0,110906,0
10041,35:29.0,172188,0
10048,42:44.0,172188,0
10051,44:30.0,172188,0
10053,45:01.0,172188,0
10054,45:25.0,163805,0
10057,46:28.0,172188,0
10058,47:11.0,172188,0
10076,02:01.0,69357,0
10091,11:49.0,69357,0
10114,31:43.0,101499,0
10119,33:13.0,151822,0
10135,40:20.0,63868,0
10137,40:41.0,171345,0
10158,49:39.0,26714,0
10201,11:40.0,142280,0
10209,16:09.0,152893,0
10253,31:13.0,83003,0
10299,41:24.0,130028,0
10310,46:06.0,127989,0
10311,46:12.0,80403,0
10321,48:37.0,80403,0
10324,49:41.0,98304,0
10328,50:23.0,127989,0
10348,53:49.0,159344,0
10349,54:00.0,82356,0
10370,58:35.0,112518,0
10380,59:31.0,8455,0
10386,01:19.0,61498,0
10389,02:02.0,149343,0
10415,06:32.0,69324,0
10416,06:36.0,77321,0
10427,07:32.0,92169,0
10429,07:40.0,69324,0
10442,10:46.0,159261,0
10449,11:54.0,71501,0
10465,14:32.0,131697,0
10480,17:44.0,19196,0
10482,17:54.0,28186,0
10498,20:42.0,9022,0
10506,22:57.0,76695,0
10534,29:36.0,63081,0
10570,35:10.0,27881,0
10575,35:52.0,25677,0
10577,36:12.0,7624,0
10579,36:26.0,76695,0
10581,36:40.0,122083,0
10589,37:58.0,127848,0
10592,38:37.0,11488,0
10607,41:07.0,80443,0
10609,41:31.0,153161,0
10612,41:49.0,65993,0
10613,42:17.0,65993,0
10618,42:40.0,48209,0
10631,46:40.0,73657,0
10711,00:04.0,81099,0
10725,00:29.0,81221,0
10730,00:38.0,97992,0
10745,01:13.0,126399,0
10746,01:14.0,132044,0
10768,02:21.0,50571,0
10769,02:23.0,139847,0
10779,03:12.0,154211,0
10788,03:58.0,97686,0
10794,04:42.0,48887,0
10798,05:18.0,145578,0
10804,05:55.0,103712,0
10812,07:15.0,103712,0
10819,08:11.0,174081,0
10833,09:43.0,165058,0
10838,10:08.0,137019,0
10846,10:46.0,123284,0
10869,13:19.0,53265,0
10878,13:58.0,17023,0
10887,14:36.0,142326,0
10889,14:47.0,97686,0
10926,19:50.0,166094,0
10940,20:56.0,83360,0
10944,21:34.0,143241,0
10950,22:37.0,19357,0
10951,22:37.0,135783,0
10956,23:12.0,167837,0
10960,23:54.0,167837,0
10974,26:12.0,123284,0
11001,29:08.0,48824,0
11008,30:01.0,163654,0
11017,31:11.0,23704,0
11033,32:55.0,35850,0
11038,33:30.0,169112,0
11044,33:54.0,48887,0
11050,34:20.0,169112,0
11051,34:20.0,106013,0
11053,34:52.0,169112,0
11057,35:18.0,48824,0
11060,35:35.0,123868,0
11061,35:46.0,9473,0
11065,36:27.0,50090,0
11066,36:39.0,145031,0
11078,37:31.0,160468,0
11082,38:20.0,12067,0
11085,39:01.0,131113,0
11097,40:05.0,152922,0
11101,40:30.0,161598,0
11117,42:04.0,156637,0
11119,42:13.0,118608,0
11122,42:52.0,32702,0
11127,43:36.0,82499,0
11129,43:41.0,123284,0
11137,44:39.0,82499,0
11139,44:41.0,89096,0
11148,45:34.0,17567,0
11149,45:40.0,10040,0
11177,48:55.0,87246,0
11192,50:42.0,9507,0
11210,53:29.0,101998,0
11228,56:19.0,171535,0
11234,57:02.0,64114,0
11242,58:06.0,108219,0
11256,00:17.0,126178,0
11276,03:06.0,134196,0
11280,03:31.0,7698,0
11289,04:12.0,123284,0
11290,04:41.0,161598,0
11293,04:57.0,167913,0
11310,07:00.0,9361,0
11331,09:58.0,25365,0
11337,11:35.0,16291,0
11339,12:25.0,97727,0
11340,12:28.0,149886,0
11341,12:33.0,12664,0
11342,13:00.0,58994,0
11346,13:22.0,132848,0
11348,13:32.0,32753,0
11364,16:33.0,13984,0
11377,18:57.0,123284,0
11380,19:17.0,125045,0
11384,19:57.0,130766,0
11392,21:06.0,123284,0
11411,24:37.0,132848,0
11432,27:52.0,77378,0
11437,28:22.0,49500,0
11447,29:38.0,114609,0
11452,30:51.0,130766,0
11484,34:42.0,114609,0
11501,37:05.0,78329,0
11502,37:11.0,31597,0
11503,37:12.0,123284,0
11518,39:49.0,85928,0
11521,39:55.0,80731,0
11531,41:32.0,119024,0
11568,47:41.0,5175,0
11586,51:38.0,148308,0
11587,51:39.0,41586,0
11589,52:13.0,6270,0
11590,52:15.0,173517,0
11605,54:45.0,15725,0
11609,55:15.0,160577,0
11626,58:27.0,44829,0
11634,59:30.0,44829,0
11658,05:40.0,134504,0
11667,06:53.0,48475,0
11673,09:41.0,27387,0
11688,13:09.0,150574,0
11690,13:13.0,49404,0
11701,15:17.0,37279,0
11703,16:25.0,8346,0
11709,17:18.0,102440,0
11713,18:21.0,73272,0
11726,20:46.0,171105,0
11739,22:57.0,106040,0
11743,23:23.0,156284,0
11748,24:05.0,72401,0
11757,26:00.0,51920,0
11763,27:38.0,36576,0
11773,30:43.0,65925,0
11780,31:39.0,89229,0
11825,38:55.0,37249,0
11830,40:16.0,151487,0
11843,43:12.0,87400,0
11848,44:39.0,56627,0
11852,45:12.0,147466,0
11859,46:25.0,74148,0
11865,47:19.0,162567,0
11892,52:34.0,93557,0
11900,53:55.0,31141,0
11911,56:09.0,26759,0
11912,56:13.0,69961,0
11922,57:46.0,155723,0
11943,04:21.0,138744,0
11945,04:56.0,49404,0
11953,06:29.0,144614,0
11983,11:04.0,42635,0
11987,11:21.0,163272,0
11992,12:21.0,169368,0
12005,15:58.0,55429,0
12015,17:15.0,110148,0
12055,26:34.0,151292,0
12056,26:46.0,151292,0
12057,27:15.0,151292,0
12065,29:33.0,88609,0
12076,33:20.0,163272,0
12103,39:59.0,100901,0
12113,42:47.0,97490,0
12123,44:04.0,70554,0
12133,46:01.0,3530,0
12141,46:39.0,91743,0
12144,47:12.0,86511,0
12151,47:46.0,136976,0
12162,50:08.0,104983,0
12176,52:28.0,143089,0
12178,52:34.0,63205,0
12179,52:34.0,169368,0
12195,56:55.0,58551,0
12216,59:24.0,61766,0
12218,59:29.0,89117,0
12224,00:33.0,123284,0
12225,00:38.0,1396,0
12249,05:11.0,65925,0
12259,07:12.0,4717,0
12260,07:26.0,45676,0
12262,07:37.0,122007,0
12264,08:20.0,131590,0
12269,09:42.0,132806,0
12279,11:29.0,148671,0
12281,11:46.0,122441,0
12283,11:58.0,89117,0
12300,15:10.0,24472,0
12301,15:12.0,46761,0
12309,15:45.0,75057,0
12318,18:04.0,913,0
12319,18:29.0,135673,0
12325,19:12.0,112348,0
12332,20:34.0,83357,0
12336,21:35.0,164218,0
12347,23:25.0,145132,0
12351,23:48.0,90376,0
12353,24:27.0,163551,0
12356,25:02.0,913,0
12358,25:16.0,150323,0
12366,26:07.0,73272,0
12377,26:41.0,135009,0
12384,28:29.0,126205,0
12386,28:45.0,155532,0
12387,28:54.0,34953,0
12393,29:50.0,83225,0
12399,31:33.0,117226,0
12410,32:54.0,123066,0
12417,33:49.0,123284,0
12422,34:48.0,149750,0
12423,35:07.0,172215,0
12424,35:40.0,74148,0
12430,36:28.0,150323,0
12433,36:52.0,123284,0
12434,36:57.0,106379,0
12445,39:12.0,15806,0
12448,39:39.0,164909,0
12465,41:13.0,90376,0
12491,44:41.0,46761,0
12499,46:39.0,62025,0
12520,51:40.0,116939,0
12525,52:11.0,70584,0
12531,53:41.0,167080,0
12555,59:41.0,127717,0
12556,59:48.0,16025,0
12559,59:58.0,35504,0
12567,01:36.0,158884,0
12574,03:25.0,163745,0
12576,03:40.0,67169,0
12577,03:43.0,144391,0
12578,04:14.0,44835,0
12580,04:52.0,151552,0
12586,06:34.0,166660,0
12590,07:43.0,64333,0
12598,09:59.0,123868,0
12629,15:14.0,132865,0
12637,17:27.0,104983,0
12651,19:00.0,149887,0
12659,19:53.0,93090,0
12670,21:20.0,100362,0
12676,22:04.0,89096,0
12686,23:49.0,105116,0
12699,25:48.0,143865,0
12710,28:26.0,77817,0
12714,29:53.0,15806,0
12719,31:26.0,8085,0
12743,37:08.0,131552,0
12786,45:14.0,44742,0
12794,46:05.0,123284,0
12804,47:39.0,54573,0
12819,50:59.0,89096,0
12845,55:48.0,94526,0
12869,00:49.0,37711,1
12884,03:30.0,170146,0
12891,06:02.0,128119,0
12896,07:36.0,158653,0
12918,11:59.0,162104,0
12928,14:07.0,173517,0
12934,14:52.0,4083,0
12940,16:09.0,81099,0
12942,16:12.0,81099,0
12958,18:37.0,77854,0
12959,18:38.0,77854,0
12963,19:00.0,77347,0
12967,19:29.0,74148,0
12973,20:48.0,9149,0
12976,21:55.0,77347,0
12991,23:44.0,72054,0
13006,25:25.0,9149,0
13013,27:43.0,38868,0
13017,28:25.0,9149,0
13049,34:17.0,146387,0
13052,34:38.0,20405,0
13073,39:28.0,151025,0
13091,45:02.0,1587,0
13100,47:39.0,94505,0
13103,48:22.0,123989,0
13184,01:01.0,102015,0
13206,04:47.0,15073,0
13208,06:14.0,94526,0
13230,09:16.0,84289,0
13239,10:01.0,90881,0
13243,11:03.0,125337,0
13247,11:37.0,133564,0
13248,11:42.0,174639,0
13249,11:43.0,73213,0
13269,17:13.0,1099,0
13278,19:55.0,159316,0
13300,24:46.0,68230,0
13303,25:17.0,155596,0
13304,25:59.0,68230,0
13308,26:33.0,154406,0
13311,27:00.0,133944,0
13312,27:08.0,68230,0
13338,31:10.0,125337,0
13341,31:35.0,74148,0
13357,35:36.0,127566,0
13367,38:57.0,54211,0
13373,40:07.0,167170,0
13377,41:02.0,22176,0
13382,41:42.0,127864,0
13384,42:42.0,22176,0
13385,42:51.0,167170,0
13426,50:08.0,16888,0
13434,51:48.0,131860,0
13446,54:39.0,101995,0
13453,55:25.0,65107,0
13467,58:11.0,89806,0
13486,04:52.0,49128,0
13487,05:11.0,30885,0
13497,06:55.0,12816,0
13510,10:01.0,147699,0
13520,11:44.0,47078,0
13538,16:19.0,49567,0
13539,16:32.0,49567,0
13542,16:49.0,49567,0
13544,17:05.0,49567,0
13545,17:17.0,49567,0
13551,19:07.0,89806,0
13568,22:26.0,10528,0
13569,22:48.0,77965,0
13570,22:50.0,93498,0
13571,23:34.0,122066,0
13572,23:55.0,6312,0
13602,32:15.0,109291,0
13606,33:11.0,44839,0
13614,34:15.0,24699,0
13615,34:26.0,90931,0
13636,40:16.0,121600,0
13655,46:48.0,77983,0
13693,55:28.0,85435,0
13694,55:29.0,71807,0
13700,56:59.0,15970,0
13701,57:02.0,85435,0
13702,57:29.0,85435,0
13703,57:54.0,35713,0
13710,59:16.0,103755,0
13727,02:28.0,103755,0
13740,05:29.0,77983,0
13746,06:46.0,77983,0
13753,07:50.0,28199,0
13779,13:05.0,48475,0
13786,14:43.0,23909,0
13816,25:12.0,14786,0
13845,33:02.0,133144,0
13858,34:36.0,137719,0
13871,36:43.0,28046,0
13875,37:42.0,85435,0
13881,39:41.0,91688,0
13897,43:52.0,122751,0
13898,44:07.0,166856,0
13907,45:43.0,39036,0
13910,46:57.0,14721,0
13911,46:58.0,14721,0
13912,47:05.0,75848,0
13923,49:41.0,160634,0
13932,51:37.0,97516,0
13934,51:50.0,97516,0
13935,52:19.0,97516,0
13942,54:37.0,55674,0
13951,56:20.0,169858,0
13954,56:40.0,135767,0
13971,00:45.0,148043,0
13985,02:31.0,84320,0
13994,05:28.0,84320,0
13998,05:57.0,24174,0
14001,06:26.0,5165,0
14007,08:05.0,174564,0
14038,13:56.0,154999,0
14049,15:44.0,123941,0
14054,16:25.0,128428,0
14097,24:42.0,49806,0
14098,24:54.0,86732,0
14101,25:16.0,131860,0
14103,25:56.0,76614,0
14118,29:09.0,153919,0
14123,30:54.0,146728,0
14128,32:34.0,107126,0
14130,33:33.0,149669,0
14135,34:44.0,107126,0
14170,41:19.0,108902,0
14175,42:37.0,29938,0
14195,46:39.0,33154,0
14226,52:19.0,5663,0
14230,52:58.0,53879,0
14260,58:27.0,132698,0
14285,03:45.0,89229,0
14288,04:24.0,72401,0
14298,06:43.0,110796,0
14299,06:45.0,110796,0
14313,08:52.0,158317,0
14323,11:03.0,127989,0
14338,13:26.0,84203,0
14341,13:41.0,38236,0
14357,15:37.0,171681,0
14361,16:42.0,100046,0
14372,19:28.0,57776,0
14376,19:50.0,170419,0
14383,21:24.0,158178,0
14397,24:36.0,68847,0
14402,25:34.0,158178,0
14412,28:55.0,149669,0
14421,30:35.0,85938,0
14422,30:43.0,60468,0
14433,33:49.0,59934,0
14436,34:20.0,95666,0
14443,35:53.0,35609,0
14445,36:08.0,85872,0
14449,36:18.0,137580,0
14451,36:28.0,103712,0
14455,36:47.0,38339,0
14463,38:11.0,147619,0
14465,38:43.0,11324,0
14474,42:05.0,74268,0
14477,42:57.0,136924,0
14479,43:01.0,70411,0
14483,43:49.0,105937,0
14489,44:30.0,4392,0
14511,49:55.0,38585,0
14517,51:20.0,20932,0
14522,52:17.0,167334,0
14541,56:06.0,30970,0
14543,56:17.0,109116,0
14554,57:25.0,19196,0
14558,57:54.0,131113,0
14561,58:37.0,82669,0
14564,58:48.0,82669,0
14569,00:30.0,82669,0
14581,03:31.0,120867,0
14589,04:41.0,3959,0
14593,05:30.0,59218,0
14596,05:51.0,125783,0
14599,05:58.0,10236,0
14604,06:26.0,128787,0
14607,07:01.0,73213,0
14640,11:40.0,21570,0
14641,11:50.0,105623,0
14645,13:10.0,58625,0
14652,14:53.0,106213,0
14657,16:12.0,132067,0
14667,19:09.0,145132,0
14668,19:12.0,145132,0
14673,19:58.0,76228,0
14681,21:11.0,76228,0
14682,21:19.0,15937,0
14684,21:35.0,20469,0
14688,22:19.0,37423,0
14698,24:25.0,158279,0
14699,24:27.0,54086,0
14704,25:06.0,114788,0
14720,27:14.0,20469,0
14744,31:20.0,32753,0
14749,32:35.0,3959,0
14752,34:11.0,72129,0
14768,35:35.0,55771,0
14769,35:43.0,11192,0
14775,36:56.0,1543,0
14778,37:17.0,170139,0
14779,37:35.0,11192,0
14781,38:06.0,11192,0
14787,39:01.0,133944,0
14789,39:19.0,90957,0
14801,40:50.0,11192,0
14806,42:00.0,61456,0
14811,43:15.0,133845,0
14814,44:00.0,86692,0
14821,44:45.0,38339,0
14827,46:24.0,9406,0
14845,49:21.0,96371,0
14848,49:56.0,9739,0
14849,49:56.0,54396,0
14857,50:52.0,111983,0
14870,53:12.0,15937,0
14884,55:56.0,101079,0
14900,59:19.0,167798,0
14903,59:41.0,168944,0
14906,00:28.0,141549,0
14923,03:49.0,84545,0
14928,04:49.0,101079,0
14934,05:59.0,113345,0
14936,06:10.0,25365,0
14937,06:12.0,108100,0
14943,08:05.0,83166,0
14961,13:26.0,35609,0
14966,14:02.0,32892,0
14971,15:32.0,23221,0
14982,18:02.0,68812,0
14983,18:06.0,134127,0
14992,19:50.0,45891,0
14997,21:06.0,111424,0
15003,22:08.0,141482,0
15026,27:58.0,5937,0
15037,31:48.0,124307,0
15045,34:06.0,26853,0
15046,34:19.0,26853,0
15048,34:39.0,26853,0
15055,36:41.0,23122,0
15061,38:25.0,48887,0
15087,45:36.0,70554,0
15111,52:00.0,55081,0
15119,53:26.0,137249,0
15124,54:46.0,163338,0
15134,56:43.0,38339,0
15136,56:57.0,24975,0
15145,58:18.0,38339,0
15148,59:44.0,37352,0
15150,00:02.0,55081,0
15163,02:33.0,77416,0
15164,02:36.0,82781,0
15190,10:52.0,97996,0
15202,13:49.0,38339,0
15217,19:10.0,35137,0
15229,23:47.0,97996,0
15258,36:42.0,167267,0
15259,37:39.0,13850,0
15261,37:41.0,3659,0
15271,41:51.0,72302,0
15290,51:48.0,171737,0
15292,52:12.0,80302,0
15296,53:39.0,72302,0
15307,58:14.0,142794,0
15308,58:29.0,142794,0
15309,58:59.0,142794,0
15313,01:39.0,107126,0
15316,04:08.0,110796,0
15325,11:49.0,99498,0
15331,22:07.0,58811,0
15352,43:51.0,134357,0
15353,44:23.0,144749,0
15359,52:53.0,4305,0
15360,53:10.0,4305,0
15362,53:35.0,4305,0
15387,42:34.0,4305,0
15392,55:18.0,79797,0
15394,08:13.0,167311,0
15430,40:58.0,118608,0
15432,43:43.0,117217,0
15466,32:31.0,99798,0
15468,36:17.0,114788,0
15478,42:20.0,142150,0
15485,48:13.0,71036,0
15489,49:52.0,114788,0
15492,54:24.0,91163,0
15494,56:47.0,7654,0
15495,57:08.0,89744,0
15496,58:58.0,49567,0
15497,59:07.0,49567,0
15508,02:00.0,134354,0
15526,13:32.0,126619,0
15527,13:41.0,117131,0
15550,26:09.0,149343,0
15553,27:17.0,149343,0
15563,31:50.0,45676,0
15572,38:36.0,50193,0
15599,56:18.0,118222,0
15605,58:53.0,14416,0
15607,59:23.0,23699,0
15616,01:05.0,162571,0
15617,01:06.0,72755,0
15620,02:21.0,11324,0
15626,04:47.0,82694,0
15645,10:26.0,135654,0
15646,10:31.0,43815,0
15649,12:13.0,85633,0
15656,13:47.0,86115,0
15667,16:55.0,146302,0
15668,17:33.0,6270,0
15673,19:11.0,174639,0
15675,20:53.0,139766,0
15694,25:33.0,38066,0
15746,39:48.0,85859,0
15754,41:39.0,30970,0
15775,47:51.0,72587,0
15781,48:59.0,36723,0
15790,50:57.0,104705,0
15793,53:14.0,26899,0
15797,54:17.0,112348,0
15806,57:27.0,79305,0
15823,01:39.0,48391,0
15847,06:02.0,107141,0
15863,08:25.0,93090,0
15866,08:49.0,107734,0
15878,13:44.0,26594,0
15882,15:13.0,107141,0
15887,15:27.0,20483,0
15894,16:51.0,163599,0
15904,18:33.0,122066,0
15915,19:53.0,86115,0
15917,20:09.0,135201,0
15935,23:15.0,150574,0
15945,25:40.0,43102,0
15960,27:22.0,171197,0
15961,27:29.0,43102,0
15981,31:30.0,43495,0
15993,33:30.0,23700,0
16008,35:14.0,133009,0
16014,36:05.0,42032,0
16018,37:16.0,9876,0
16019,37:17.0,56693,0
16026,38:06.0,145803,0
16029,38:49.0,107273,0
16031,38:55.0,107273,0
16048,42:03.0,42032,0
16053,42:40.0,65092,0
16056,43:00.0,124231,0
16063,44:46.0,102889,0
16067,45:18.0,63668,0
16072,45:41.0,157910,0
16074,45:51.0,47610,0
16078,46:14.0,30000,0
16098,49:33.0,26597,0
16107,51:24.0,64415,0
16109,51:28.0,56693,0
16110,51:30.0,56693,0
16114,51:57.0,61456,0
16122,52:42.0,57589,0
16128,53:07.0,161250,0
16129,53:25.0,6138,0
16147,56:58.0,82279,0
16152,57:50.0,63393,0
16156,58:45.0,19066,0
16164,59:40.0,150922,0
16177,00:38.0,48167,0
16189,01:33.0,164047,0
16221,03:53.0,13645,0
16229,04:38.0,69239,0
16234,05:10.0,128188,0
16242,06:04.0,9830,0
16246,06:54.0,107236,0
16249,06:56.0,9507,0
16253,07:12.0,84320,0
16258,07:37.0,66429,0
16290,12:11.0,156796,0
16299,12:54.0,24147,0
16302,13:15.0,76083,0
16303,13:17.0,156796,0
16304,13:36.0,154227,0
16325,16:27.0,101556,0
16346,18:59.0,111420,0
16355,20:13.0,133450,0
16359,20:25.0,24147,0
16360,20:30.0,133450,0
16361,20:30.0,110363,0
16386,23:13.0,110363,0
16411,28:23.0,140412,0
16439,32:49.0,45523,0
16440,33:01.0,15371,0
16442,33:11.0,70069,0
16460,35:20.0,20837,0
16461,35:33.0,174715,0
16462,35:34.0,142261,0
16465,35:50.0,131560,0
16472,36:47.0,110856,0
16478,37:47.0,152924,0
16500,40:39.0,21533,0
16521,43:33.0,82211,0
16524,43:44.0,132674,0
16541,46:48.0,167701,0
16542,46:58.0,94012,0
16546,47:22.0,101895,0
16561,50:25.0,6001,0
16576,52:14.0,145532,0
16577,52:24.0,161985,0
16589,53:59.0,131113,0
16640,00:41.0,52346,0
16651,02:59.0,107141,0
16652,03:15.0,79961,0
16656,03:31.0,12427,0
16672,06:04.0,43328,0
16678,07:29.0,114072,0
16683,08:08.0,65996,0
16693,09:54.0,96115,0
16695,10:21.0,140244,0
16704,11:31.0,8047,0
16712,12:42.0,8047,0
16720,14:24.0,18395,0
16731,15:22.0,125036,0
16732,15:31.0,8047,0
16748,17:18.0,47693,0
16757,18:04.0,27087,0
16782,22:02.0,10296,0
16811,26:31.0,35376,0
16830,30:08.0,104771,0
16856,34:38.0,70520,0
16857,34:53.0,138206,0
16864,35:38.0,136679,0
16872,37:43.0,36246,0
16886,40:39.0,71648,0
16895,42:10.0,48391,0
16903,42:48.0,31266,0
16920,46:44.0,7379,0
16924,47:05.0,75868,0
16925,47:07.0,75868,0
16929,47:20.0,44835,0
16947,51:46.0,70956,0
16954,52:53.0,144717,0
16955,53:54.0,21645,0
16962,55:34.0,58558,0
16988,59:17.0,30521,0
16991,59:46.0,24628,0
16997,00:47.0,83419,0
17000,01:53.0,55771,0
17001,01:55.0,110143,0
17009,04:28.0,165058,0
17021,07:36.0,16020,0
17029,08:59.0,13133,0
17031,09:17.0,20890,0
17040,10:53.0,162984,0
17043,11:12.0,28331,0
17044,11:28.0,8428,0
17049,12:29.0,32892,0
17054,14:00.0,113331,0
17094,21:30.0,121731,0
17100,22:13.0,133117,0
17112,24:44.0,163339,0
17122,26:15.0,1095,0
17128,28:26.0,117384,0
17170,36:24.0,68019,0
17172,36:41.0,89229,0
17188,38:43.0,104918,0
17198,40:44.0,166838,0
17204,42:34.0,91511,0
17216,43:43.0,168907,0
17224,46:53.0,104918,0
17233,47:25.0,156138,0
17234,47:28.0,104918,0
17235,47:36.0,166838,0
17240,48:01.0,104918,0
17247,48:32.0,125305,0
17249,48:50.0,23704,0
17251,49:13.0,155046,0
17261,50:56.0,31836,0
17284,55:52.0,139194,0
17300,00:26.0,125354,0
17319,03:49.0,94124,0
17322,04:14.0,145584,0
17326,05:28.0,49181,0
17338,08:10.0,144794,0
17344,09:09.0,25,0
17347,09:26.0,102349,0
17351,09:53.0,125053,0
17366,12:10.0,104918,0
17371,13:07.0,19461,0
17379,14:54.0,64971,0
17388,15:46.0,15828,0
17389,15:50.0,36929,0
17391,16:02.0,155027,0
17398,16:59.0,173001,0
17401,17:15.0,95107,0
17415,19:36.0,50826,0
17418,19:57.0,62051,0
17423,21:08.0,64971,0
17425,21:13.0,79730,0
17426,21:39.0,7712,0
17427,21:39.0,56873,0
17431,21:58.0,7712,0
17432,22:00.0,98928,0
17436,23:08.0,87953,0
17449,26:58.0,171362,0
17450,27:01.0,56501,0
17452,27:28.0,32702,0
17455,28:29.0,98928,0
17457,28:43.0,160699,0
17460,29:40.0,3255,0
17463,29:58.0,98928,0
17486,33:23.0,174564,0
17487,33:50.0,136924,0
17489,34:06.0,127746,0
17499,36:26.0,104918,0
17500,36:34.0,104918,0
17501,37:08.0,104918,0
17502,37:18.0,76228,0
17503,37:42.0,104918,0
17506,38:14.0,43655,0
17513,39:55.0,173001,0
17514,40:04.0,39301,0
17515,40:08.0,112964,0
17516,40:38.0,62475,0
17525,42:48.0,63195,0
17533,44:14.0,174564,0
17546,47:35.0,173001,0
17554,49:44.0,171907,0
17579,53:28.0,69525,0
17582,53:55.0,53265,0
17589,55:21.0,174564,0
17630,01:18.0,104918,0
17631,01:31.0,104918,0
17634,01:46.0,104918,0
17636,01:59.0,104918,0
17639,02:24.0,104918,0
17647,03:35.0,168623,0
17649,03:51.0,141896,0
17654,04:53.0,6270,0
17658,05:14.0,158338,0
17678,07:50.0,16997,0
17686,08:48.0,53265,0
17690,09:39.0,127168,0
17695,10:28.0,101629,0
17699,11:38.0,104918,0
17701,12:12.0,104918,0
17703,12:23.0,104918,0
17717,14:53.0,64918,0
17718,14:54.0,127168,0
17719,15:17.0,163371,0
17733,18:06.0,143267,0
17740,20:14.0,41586,0
17745,20:50.0,17023,0
17778,27:47.0,152949,0
17805,32:48.0,43655,0
17816,35:35.0,109055,0
17820,36:16.0,80141,0
17823,36:58.0,122826,0
17856,44:10.0,55081,0
17864,45:47.0,2413,0
17884,47:42.0,17625,0
17903,50:31.0,17625,0
17916,53:43.0,164391,0
17950,58:15.0,155962,0
17954,58:37.0,2413,0
17974,02:08.0,41730,0
17986,03:56.0,51002,0
18005,06:31.0,80122,0
18013,08:03.0,21570,0
18028,10:01.0,28472,0
18038,11:33.0,152612,0
18046,12:08.0,31035,0
18049,12:48.0,74855,0
18052,12:57.0,87888,0
18059,14:37.0,22312,0
18062,15:13.0,58721,0
18088,20:22.0,105137,0
18095,22:33.0,166660,0
18101,23:59.0,168336,0
18109,24:41.0,68880,0
18113,25:10.0,75014,0
18115,25:34.0,155532,0
18139,28:28.0,12212,0
18146,29:47.0,12212,0
18149,30:38.0,150444,0
18152,31:29.0,48399,0
18165,34:34.0,20483,0
18178,36:18.0,75014,0
18180,36:59.0,21570,0
18184,37:18.0,116021,0
18190,38:41.0,116722,0
18193,39:19.0,109714,0
18207,42:03.0,157314,0
18233,46:23.0,81254,0
18234,46:59.0,121741,0
18236,47:14.0,121741,0
18237,47:20.0,171580,0
18239,47:41.0,81254,0
18240,47:46.0,114123,0
18243,47:59.0,74148,0
18248,48:35.0,117384,0
18255,49:51.0,117034,0
18261,50:56.0,68259,0
18286,55:34.0,155532,0
18298,58:20.0,174737,0
18300,59:06.0,159824,0
18305,00:06.0,153032,0
18306,00:22.0,138830,0
18311,01:51.0,23909,0
18332,07:17.0,105137,0
18334,07:33.0,88824,0
18348,10:23.0,134572,0
18360,11:48.0,106370,0
18361,12:03.0,105137,0
18366,12:38.0,105137,0
18367,12:54.0,106370,0
18372,15:07.0,69204,0
18373,15:12.0,69204,0
18377,15:35.0,106370,0
18388,17:07.0,106370,0
18413,21:10.0,106370,0
